frame,time_s,detected_vehicles,contains_vehicle,rolling_mean_5s
2537,84.61795128461796,5,True,4.526666666666666
2538,84.65131798465133,4,True,4.526666666666666
2539,84.68468468468468,3,True,4.54
2540,84.71805138471805,4,True,4.553333333333334
2541,84.75141808475142,4,True,4.553333333333334
2542,84.78478478478479,5,True,4.56
2543,84.81815148481816,5,True,4.56
2544,84.85151818485153,4,True,4.56
2545,84.88488488488488,5,True,4.553333333333334
2546,84.91825158491825,4,True,4.546666666666667
2547,84.95161828495162,5,True,4.553333333333334
2548,84.98498498498499,4,True,4.566666666666666
2549,85.01835168501836,5,True,4.58
2550,85.05171838505173,5,True,4.573333333333333
2551,85.08508508508508,5,True,4.573333333333333
2552,85.11845178511845,5,True,4.56
2553,85.15181848515182,6,True,4.553333333333334
2554,85.18518518518519,5,True,4.54
2555,85.21855188521856,7,True,4.52
2556,85.25191858525193,5,True,4.526666666666666
2557,85.28528528528528,5,True,4.52
2558,85.31865198531865,5,True,4.533333333333333
2559,85.35201868535202,5,True,4.546666666666667
2560,85.38538538538539,5,True,4.566666666666666
2561,85.41875208541876,5,True,4.573333333333333
2562,85.45211878545213,6,True,4.58
2563,85.48548548548548,5,True,4.586666666666667
2564,85.51885218551885,5,True,4.586666666666667
2565,85.55221888555222,5,True,4.593333333333334
2566,85.58558558558559,5,True,4.6
2567,85.61895228561896,6,True,4.6
2568,85.65231898565233,5,True,4.6
2569,85.68568568568568,5,True,4.6
2570,85.71905238571905,5,True,4.613333333333333
2571,85.75241908575242,4,True,4.626666666666667
2572,85.78578578578579,5,True,4.633333333333334
2573,85.81915248581916,5,True,4.633333333333334
2574,85.85251918585253,5,True,4.633333333333334
2575,85.88588588588588,5,True,4.64
2576,85.91925258591925,6,True,4.6466666666666665
2577,85.95261928595262,5,True,4.653333333333333
2578,85.98598598598599,4,True,4.66
2579,86.01935268601936,5,True,4.666666666666667
2580,86.05271938605273,4,True,4.673333333333333
2581,86.08608608608608,4,True,4.68
2582,86.11945278611945,6,True,4.693333333333333
2583,86.15281948615282,5,True,4.7
2584,86.18618618618619,5,True,4.706666666666667
2585,86.21955288621956,5,True,4.713333333333333
2586,86.25291958625293,5,True,4.713333333333333
2587,86.28628628628628,5,True,4.733333333333333
2588,86.31965298631965,6,True,4.746666666666667
2589,86.35301968635302,4,True,4.76
2590,86.38638638638639,5,True,4.766666666666667
2591,86.41975308641976,5,True,4.766666666666667
2592,86.45311978645313,5,True,4.773333333333333
2593,86.48648648648648,4,True,4.786666666666667
2594,86.51985318651985,4,True,4.793333333333333
2595,86.55321988655322,6,True,4.8
2596,86.58658658658659,5,True,4.8133333333333335
2597,86.61995328661996,5,True,4.82
2598,86.65331998665333,5,True,4.82
2599,86.68668668668668,5,True,4.826666666666667
2600,86.72005338672005,5,True,4.82
2601,86.75342008675342,4,True,4.826666666666667
2602,86.78678678678679,5,True,4.846666666666667
2603,86.82015348682016,5,True,4.86
2604,86.85352018685353,5,True,4.873333333333333
2605,86.88688688688688,6,True,4.88
2606,86.92025358692025,6,True,4.886666666666667
2607,86.95362028695362,7,True,4.8933333333333335
2608,86.98698698698699,6,True,4.8933333333333335
2609,87.02035368702036,5,True,4.8933333333333335
2610,87.05372038705373,5,True,4.8933333333333335
2611,87.08708708708708,5,True,4.9
2612,87.12045378712045,6,True,4.9
2613,87.15382048715382,7,True,4.906666666666666
2614,87.18718718718719,7,True,4.9
2615,87.22055388722056,5,True,4.913333333333333
2616,87.25392058725393,6,True,4.92
2617,87.28728728728728,5,True,4.92
2618,87.32065398732065,6,True,4.92
2619,87.35402068735402,4,True,4.92
2620,87.38738738738739,4,True,4.92
2621,87.42075408742076,6,True,4.913333333333333
2622,87.45412078745413,7,True,4.926666666666667
2623,87.48748748748748,7,True,4.933333333333334
2624,87.52085418752085,5,True,4.94
2625,87.55422088755422,5,True,4.946666666666666
2626,87.58758758758759,4,True,4.946666666666666
2627,87.62095428762096,5,True,4.94
2628,87.65432098765433,4,True,4.946666666666666
2629,87.68768768768768,4,True,4.946666666666666
2630,87.72105438772105,5,True,4.94
2631,87.75442108775442,5,True,4.933333333333334
2632,87.78778778778779,6,True,4.94
2633,87.82115448782116,6,True,4.946666666666666
2634,87.85452118785453,7,True,4.953333333333333
2635,87.88788788788789,5,True,4.953333333333333
2636,87.92125458792125,5,True,4.946666666666666
2637,87.95462128795462,5,True,4.94
2638,87.98798798798799,4,True,4.926666666666667
2639,88.02135468802136,5,True,4.926666666666667
2640,88.05472138805473,5,True,4.926666666666667
2641,88.08808808808809,4,True,4.926666666666667
2642,88.12145478812145,4,True,4.926666666666667
2643,88.15482148815482,5,True,4.92
2644,88.18818818818819,6,True,4.92
2645,88.22155488822156,6,True,4.913333333333333
2646,88.25492158825493,5,True,4.913333333333333
2647,88.28828828828829,4,True,4.913333333333333
2648,88.32165498832165,4,True,4.906666666666666
2649,88.35502168835502,5,True,4.906666666666666
2650,88.38838838838839,5,True,4.906666666666666
2651,88.42175508842176,5,True,4.913333333333333
2652,88.45512178845513,4,True,4.913333333333333
2653,88.48848848848849,4,True,4.913333333333333
2654,88.52185518852185,4,True,4.913333333333333
2655,88.55522188855522,4,True,4.906666666666666
2656,88.58858858858859,5,True,4.906666666666666
2657,88.62195528862196,4,True,4.92
2658,88.65532198865533,4,True,4.926666666666667
2659,88.68868868868869,5,True,4.933333333333334
2660,88.72205538872205,4,True,4.933333333333334
2661,88.75542208875542,6,True,4.94
2662,88.78878878878879,5,True,4.946666666666666
2663,88.82215548882216,5,True,4.946666666666666
2664,88.85552218885553,4,True,4.98
2665,88.88888888888889,4,True,4.993333333333333
2666,88.92225558892225,4,True,5.013333333333334
2667,88.95562228895562,5,True,5.02
2668,88.988988988989,4,True,5.026666666666666
2669,89.02235568902236,4,True,5.04
2670,89.05572238905573,5,True,5.06
2671,89.08908908908909,4,True,5.066666666666666
2672,89.12245578912245,4,True,5.073333333333333
2673,89.15582248915582,4,True,5.093333333333334
2674,89.1891891891892,3,True,5.1
2675,89.22255588922256,4,True,5.113333333333333
2676,89.25592258925593,6,True,5.126666666666667
2677,89.28928928928929,6,True,5.1466666666666665
2678,89.32265598932266,6,True,5.153333333333333
2679,89.35602268935602,4,True,5.16
2680,89.3893893893894,5,True,5.173333333333333
2681,89.42275608942276,4,True,5.193333333333333
2682,89.45612278945613,5,True,5.2
2683,89.48948948948949,4,True,5.193333333333333
2684,89.52285618952286,3,True,5.206666666666667
2685,89.55622288955622,4,True,5.226666666666667
2686,89.5895895895896,4,True,5.246666666666667
2687,89.62295628962296,6,True,5.273333333333333
2688,89.65632298965633,3,True,5.3
2689,89.68968968968969,5,True,5.32
2690,89.72305638972306,5,True,5.333333333333333
2691,89.75642308975642,4,True,5.3533333333333335
2692,89.7897897897898,5,True,5.38
2693,89.82315648982316,5,True,5.4
2694,89.85652318985653,4,True,5.42
2695,89.88988988988989,4,True,5.453333333333333
2696,89.92325658992326,6,True,5.5
2697,89.95662328995662,6,True,5.52
2698,89.98998998999,5,True,5.533333333333333
2699,90.02335669002336,6,True,5.553333333333334
2700,90.05672339005673,5,True,5.593333333333334
2701,90.09009009009009,4,True,5.626666666666667
2702,90.12345679012346,6,True,5.653333333333333
2703,90.15682349015682,6,True,5.6866666666666665
2704,90.1901901901902,4,True,5.72
2705,90.22355689022356,6,True,5.76
2706,90.25692359025693,6,True,5.786666666666667
2707,90.29029029029029,6,True,5.82
2708,90.32365699032366,6,True,5.846666666666667
2709,90.35702369035702,5,True,5.886666666666667
2710,90.3903903903904,4,True,5.9
2711,90.42375709042376,4,True,5.94
2712,90.45712379045713,4,True,5.973333333333334
2713,90.4904904904905,5,True,6.006666666666667
2714,90.52385719052386,5,True,6.033333333333333
2715,90.55722389055722,5,True,6.053333333333334
2716,90.5905905905906,5,True,6.086666666666667
2717,90.62395729062396,5,True,6.12
2718,90.65732399065733,5,True,6.1866666666666665
2719,90.6906906906907,4,True,6.22
2720,90.72405739072406,5,True,6.24
2721,90.75742409075743,4,True,6.28
2722,90.7907907907908,4,True,6.326666666666667
2723,90.82415749082416,5,True,6.366666666666666
2724,90.85752419085753,5,True,6.42
2725,90.8908908908909,6,True,6.46
2726,90.92425759092426,6,True,6.493333333333333
2727,90.95762429095763,5,True,6.526666666666666
2728,90.990990990991,4,True,6.573333333333333
2729,91.02435769102436,4,True,6.626666666666667
2730,91.05772439105773,4,True,6.666666666666667
2731,91.0910910910911,6,True,6.706666666666667
2732,91.12445779112446,7,True,6.74
2733,91.15782449115783,6,True,6.773333333333333
2734,91.1911911911912,5,True,6.8
2735,91.22455789122456,6,True,6.84
2736,91.25792459125793,6,True,6.88
2737,91.2912912912913,5,True,6.92
2738,91.32465799132466,11,True,6.96
2739,91.35802469135803,6,True,6.98
2740,91.3913913913914,8,True,7.02
2741,91.42475809142476,6,True,7.066666666666666
2742,91.45812479145813,6,True,7.1
2743,91.4914914914915,6,True,7.14
2744,91.52485819152486,7,True,7.173333333333333
2745,91.55822489155823,7,True,7.22
2746,91.5915915915916,6,True,7.24
2747,91.62495829162496,8,True,7.266666666666667
2748,91.65832499165833,6,True,7.293333333333333
2749,91.6916916916917,7,True,7.326666666666667
2750,91.72505839172506,7,True,7.366666666666666
2751,91.75842509175843,7,True,7.386666666666667
2752,91.7917917917918,6,True,7.406666666666666
2753,91.82515849182516,6,True,7.426666666666667
2754,91.85852519185853,7,True,7.446666666666666
2755,91.8918918918919,9,True,7.486666666666666
2756,91.92525859192526,7,True,7.506666666666667
2757,91.95862529195863,6,True,7.54
2758,91.991991991992,8,True,7.56
2759,92.02535869202536,8,True,7.586666666666667
2760,92.05872539205873,8,True,7.633333333333334
2761,92.0920920920921,9,True,7.66
2762,92.12545879212546,10,True,7.6866666666666665
2763,92.15882549215883,10,True,7.706666666666667
2764,92.1921921921922,9,True,7.74
2765,92.22555889222556,8,True,7.766666666666667
2766,92.25892559225893,10,True,7.793333333333333
2767,92.2922922922923,8,True,7.826666666666667
2768,92.32565899232566,9,True,7.86
2769,92.35902569235903,9,True,7.886666666666667
2770,92.3923923923924,11,True,7.926666666666667
2771,92.42575909242576,9,True,7.96
2772,92.45912579245913,9,True,7.966666666666667
2773,92.4924924924925,10,True,7.993333333333333
2774,92.52585919252586,11,True,8.033333333333333
2775,92.55922589255923,10,True,8.033333333333333
2776,92.5925925925926,8,True,8.06
2777,92.62595929262596,10,True,8.093333333333334
2778,92.65932599265933,9,True,8.12
2779,92.6926926926927,10,True,8.146666666666667
2780,92.72605939272606,9,True,8.186666666666667
2781,92.75942609275943,10,True,8.206666666666667
2782,92.7927927927928,10,True,8.22
2783,92.82615949282616,12,True,8.253333333333334
2784,92.85952619285953,9,True,8.266666666666667
2785,92.8928928928929,11,True,8.3
2786,92.92625959292626,10,True,8.346666666666666
2787,92.95962629295963,10,True,8.373333333333333
2788,92.992992992993,8,True,8.406666666666666
2789,93.02635969302636,8,True,8.446666666666667
2790,93.05972639305973,10,True,8.473333333333333
2791,93.0930930930931,9,True,8.5
2792,93.12645979312646,14,True,8.533333333333333
2793,93.15982649315983,10,True,8.566666666666666
2794,93.1931931931932,9,True,8.6
2795,93.22655989322656,12,True,8.653333333333334
2796,93.25992659325993,12,True,8.693333333333333
2797,93.2932932932933,10,True,8.746666666666666
2798,93.32665999332666,12,True,8.78
2799,93.36002669336003,11,True,8.806666666666667
2800,93.3933933933934,10,True,8.853333333333333
2801,93.42676009342676,10,True,8.873333333333333
2802,93.46012679346013,11,True,8.9
2803,93.4934934934935,12,True,8.94
2804,93.52686019352686,10,True,8.993333333333334
2805,93.56022689356023,10,True,9.033333333333333
2806,93.5935935935936,10,True,9.086666666666666
2807,93.62696029362696,9,True,9.14
2808,93.66032699366033,8,True,9.173333333333334
2809,93.6936936936937,11,True,9.193333333333333
2810,93.72706039372706,10,True,9.226666666666667
2811,93.76042709376043,12,True,9.24
2812,93.7937937937938,11,True,9.253333333333334
2813,93.82716049382717,8,True,9.273333333333333
2814,93.86052719386053,10,True,9.253333333333334
2815,93.8938938938939,11,True,9.266666666666667
2816,93.92726059392726,9,True,9.273333333333333
2817,93.96062729396063,11,True,9.313333333333333
2818,93.993993993994,9,True,9.346666666666666
2819,94.02736069402737,11,True,9.366666666666667
2820,94.06072739406073,8,True,9.38
2821,94.0940940940941,8,True,9.393333333333333
2822,94.12746079412746,8,True,9.413333333333334
2823,94.16082749416083,9,True,9.413333333333334
2824,94.1941941941942,9,True,9.426666666666666
2825,94.22756089422757,7,True,9.446666666666667
2826,94.26092759426093,9,True,9.453333333333333
2827,94.2942942942943,9,True,9.46
2828,94.32766099432766,9,True,9.486666666666666
2829,94.36102769436103,10,True,9.5
2830,94.3943943943944,8,True,9.513333333333334
2831,94.42776109442777,9,True,9.506666666666666
2832,94.46112779446113,8,True,9.513333333333334
2833,94.4944944944945,8,True,9.526666666666667
2834,94.52786119452786,10,True,9.526666666666667
2835,94.56122789456123,8,True,9.533333333333333
2836,94.5945945945946,8,True,9.533333333333333
2837,94.62796129462797,9,True,9.533333333333333
2838,94.66132799466133,8,True,9.52
2839,94.6946946946947,9,True,9.506666666666666
2840,94.72806139472806,9,True,9.5
2841,94.76142809476143,9,True,9.5
2842,94.7947947947948,10,True,9.486666666666666
2843,94.82816149482817,9,True,9.486666666666666
2844,94.86152819486153,10,True,9.48
2845,94.8948948948949,9,True,9.473333333333333
2846,94.92826159492826,7,True,9.466666666666667
2847,94.96162829496163,10,True,9.466666666666667
2848,94.994994994995,11,True,9.473333333333333
2849,95.02836169502837,6,True,9.48
2850,95.06172839506173,9,True,9.486666666666666
2851,95.0950950950951,9,True,9.486666666666666
2852,95.12846179512846,10,True,9.52
2853,95.16182849516183,10,True,9.513333333333334
2854,95.1951951951952,10,True,9.52
2855,95.22856189522857,9,True,9.52
2856,95.26192859526194,8,True,9.52
2857,95.2952952952953,11,True,9.5
2858,95.32866199532866,8,True,9.486666666666666
2859,95.36202869536203,10,True,9.453333333333333
2860,95.3953953953954,11,True,9.446666666666667
2861,95.42876209542877,8,True,9.426666666666666
2862,95.46212879546214,9,True,9.413333333333334
2863,95.4954954954955,11,True,9.386666666666667
2864,95.52886219552886,9,True,9.393333333333333
2865,95.56222889556223,9,True,9.4
2866,95.5955955955956,10,True,9.393333333333333
2867,95.62896229562897,10,True,9.386666666666667
2868,95.66232899566234,10,True,9.346666666666666
2869,95.6956956956957,12,True,9.333333333333334
2870,95.72906239572906,11,True,9.34
2871,95.76242909576243,12,True,9.326666666666666
2872,95.7957957957958,9,True,9.326666666666666
2873,95.82916249582917,9,True,9.32
2874,95.86252919586254,12,True,9.293333333333333
2875,95.8958958958959,9,True,9.286666666666667
2876,95.92926259592926,10,True,9.266666666666667
2877,95.96262929596263,11,True,9.26
2878,95.995995995996,12,True,9.246666666666666
2879,96.02936269602937,10,True,9.213333333333333
2880,96.06272939606274,12,True,9.213333333333333
2881,96.0960960960961,14,True,9.206666666666667
2882,96.12946279612946,12,True,9.2
2883,96.16282949616283,9,True,9.2
2884,96.1961961961962,10,True,9.193333333333333
2885,96.22956289622957,8,True,9.18
2886,96.26292959626294,8,True,9.173333333333334
2887,96.2962962962963,8,True,9.166666666666666
2888,96.32966299632966,8,True,9.146666666666667
2889,96.36302969636303,8,True,9.14
2890,96.3963963963964,9,True,9.126666666666667
2891,96.42976309642977,12,True,9.106666666666667
2892,96.46312979646314,11,True,9.1
2893,96.4964964964965,9,True,9.066666666666666
2894,96.52986319652987,9,True,9.046666666666667
2895,96.56322989656323,9,True,9.02
2896,96.5965965965966,9,True,9.013333333333334
2897,96.62996329662997,8,True,9.0
2898,96.66332999666334,8,True,8.993333333333334
2899,96.6966966966967,10,True,8.986666666666666
2900,96.73006339673007,8,True,8.98
2901,96.76343009676343,8,True,8.986666666666666
2902,96.7967967967968,10,True,8.986666666666666
2903,96.83016349683017,8,True,8.98
2904,96.86353019686354,9,True,8.986666666666666
2905,96.8968968968969,8,True,8.96
2906,96.93026359693027,8,True,8.953333333333333
2907,96.96363029696363,8,True,8.933333333333334
2908,96.996996996997,8,True,8.926666666666666
2909,97.03036369703037,9,True,8.926666666666666
2910,97.06373039706374,8,True,8.9
2911,97.0970970970971,9,True,8.886666666666667
2912,97.13046379713047,8,True,8.866666666666667
2913,97.16383049716383,8,True,8.833333333333334
2914,97.1971971971972,8,True,8.806666666666667
2915,97.23056389723057,8,True,8.773333333333333
2916,97.26393059726394,8,True,8.74
2917,97.2972972972973,8,True,8.713333333333333
2918,97.33066399733067,8,True,8.68
2919,97.36403069736403,8,True,8.646666666666667
2920,97.3973973973974,10,True,8.606666666666667
2921,97.43076409743077,9,True,8.573333333333334
2922,97.46413079746414,10,True,8.56
2923,97.4974974974975,11,True,8.52
2924,97.53086419753087,12,True,8.473333333333333
2925,97.56423089756423,10,True,8.46
2926,97.5975975975976,13,True,8.433333333333334
2927,97.63096429763097,9,True,8.4
2928,97.66433099766434,10,True,8.366666666666667
2929,97.6976976976977,10,True,8.333333333333334
2930,97.73106439773107,9,True,8.306666666666667
2931,97.76443109776443,7,True,8.28
2932,97.7977977977978,8,True,8.266666666666667
2933,97.83116449783117,7,True,8.22
2934,97.86453119786454,8,True,8.2
2935,97.8978978978979,8,True,8.16
2936,97.93126459793127,8,True,8.12
2937,97.96463129796463,6,True,8.1
2938,97.997997997998,9,True,8.073333333333334
2939,98.03136469803137,9,True,8.033333333333333
2940,98.06473139806474,9,True,8.0
2941,98.0980980980981,8,True,7.966666666666667
2942,98.13146479813147,8,True,7.926666666666667
2943,98.16483149816483,8,True,7.886666666666667
2944,98.1981981981982,10,True,7.846666666666667
2945,98.23156489823157,10,True,7.8
2946,98.26493159826494,12,True,7.753333333333333
2947,98.2982982982983,9,True,7.7
2948,98.33166499833168,8,True,7.673333333333333
2949,98.36503169836503,10,True,7.64
2950,98.3983983983984,7,True,7.593333333333334
2951,98.43176509843177,9,True,7.56
2952,98.46513179846514,9,True,7.52
2953,98.4984984984985,7,True,7.473333333333334
2954,98.53186519853188,10,True,7.42
2955,98.56523189856523,9,True,7.3933333333333335
2956,98.5985985985986,9,True,7.34
2957,98.63196529863197,9,True,7.273333333333333
2958,98.66533199866534,7,True,7.22
2959,98.6986986986987,9,True,7.1866666666666665
2960,98.73206539873208,9,True,7.14
2961,98.76543209876543,11,True,7.1066666666666665
2962,98.7987987987988,8,True,7.073333333333333
2963,98.83216549883217,7,True,7.046666666666667
2964,98.86553219886554,8,True,7.02
2965,98.8988988988989,8,True,6.986666666666666
2966,98.93226559893228,8,True,6.946666666666666
2967,98.96563229896563,6,True,6.8933333333333335
2968,98.998998998999,6,True,6.84
2969,99.03236569903237,7,True,6.8
2970,99.06573239906574,7,True,6.76
2971,99.0990990990991,6,True,6.726666666666667
2972,99.13246579913248,7,True,6.693333333333333
2973,99.16583249916583,8,True,6.673333333333333
2974,99.1991991991992,8,True,6.6466666666666665
2975,99.23256589923257,8,True,6.6066666666666665
2976,99.26593259926594,9,True,6.58
2977,99.2992992992993,8,True,6.553333333333334
2978,99.33266599933268,10,True,6.5
2979,99.36603269936603,6,True,6.46
2980,99.3993993993994,7,True,6.413333333333333
2981,99.43276609943277,6,True,6.38
2982,99.46613279946614,7,True,6.346666666666667
2983,99.4994994994995,8,True,6.3133333333333335
2984,99.53286619953288,6,True,6.273333333333333
2985,99.56623289956623,6,True,6.226666666666667
2986,99.5995995995996,5,True,6.1866666666666665
2987,99.63296629963297,4,True,6.14
2988,99.66633299966634,4,True,6.1
2989,99.6996996996997,4,True,6.06
2990,99.73306639973308,4,True,6.02
2991,99.76643309976643,5,True,5.98
2992,99.7997997997998,5,True,5.94
2993,99.83316649983317,4,True,5.9
2994,99.86653319986654,4,True,5.86
2995,99.8998998998999,4,True,5.82
2996,99.93326659993328,5,True,5.766666666666667
2997,99.96663329996663,4,True,5.72
2998,100.0,4,True,5.666666666666667
2999,100.03336670003337,4,True,5.6066666666666665
3000,100.06673340006674,5,True,5.533333333333333
3001,100.10010010010011,4,True,5.473333333333334
3002,100.13346680013348,5,True,5.3933333333333335
3003,100.16683350016683,5,True,5.34
3004,100.2002002002002,6,True,5.28
3005,100.23356690023357,5,True,5.22
3006,100.26693360026694,6,True,5.166666666666667
3007,100.30030030030031,4,True,5.126666666666667
3008,100.33366700033368,5,True,5.08
3009,100.36703370036703,4,True,5.04
3010,100.4004004004004,5,True,4.993333333333333
3011,100.43376710043377,5,True,4.946666666666666
3012,100.46713380046714,5,True,4.9
3013,100.50050050050051,5,True,4.88
3014,100.53386720053388,4,True,4.84
3015,100.56723390056723,4,True,4.793333333333333
3016,100.6006006006006,4,True,4.753333333333333
3017,100.63396730063397,4,True,4.72
3018,100.66733400066734,4,True,4.68
3019,100.70070070070071,5,True,4.64
3020,100.73406740073408,4,True,4.586666666666667
3021,100.76743410076743,4,True,4.533333333333333
3022,100.8008008008008,5,True,4.466666666666667
3023,100.83416750083417,4,True,4.42
3024,100.86753420086754,5,True,4.38
3025,100.90090090090091,4,True,4.326666666666667
3026,100.93426760093428,4,True,4.293333333333333
3027,100.96763430096763,4,True,4.246666666666667
3028,101.001001001001,4,True,4.2
3029,101.03436770103437,6,True,4.166666666666667
3030,101.06773440106774,4,True,4.113333333333333
3031,101.10110110110111,4,True,4.066666666666666
3032,101.13446780113448,4,True,4.02
3033,101.16783450116783,4,True,3.986666666666667
3034,101.2012012012012,3,True,3.96
3035,101.23456790123457,3,True,3.9133333333333336
3036,101.26793460126794,3,True,3.8666666666666667
3037,101.30130130130131,4,True,3.82
3038,101.33466800133468,4,True,3.7933333333333334
3039,101.36803470136803,3,True,3.7733333333333334
3040,101.4014014014014,3,True,3.74
3041,101.43476810143477,4,True,3.7133333333333334
3042,101.46813480146814,3,True,3.6933333333333334
3043,101.50150150150151,3,True,3.6733333333333333
3044,101.53486820153488,3,True,3.6666666666666665
3045,101.56823490156823,4,True,3.6466666666666665
3046,101.6016016016016,4,True,3.6333333333333333
3047,101.63496830163497,5,True,3.6133333333333333
3048,101.66833500166834,4,True,3.5866666666666664
3049,101.70170170170171,4,True,3.5533333333333332
3050,101.73506840173508,4,True,3.526666666666667
3051,101.76843510176843,4,True,3.493333333333333
3052,101.8018018018018,2,True,3.466666666666667
3053,101.83516850183517,2,True,3.433333333333333
3054,101.86853520186854,2,True,3.38
3055,101.90190190190191,3,True,3.36
3056,101.93526860193528,3,True,3.34
3057,101.96863530196863,3,True,3.3066666666666666
3058,102.002002002002,2,True,3.2666666666666666
3059,102.03536870203537,2,True,3.2266666666666666
3060,102.06873540206874,2,True,3.2
3061,102.10210210210211,2,True,3.1866666666666665
3062,102.13546880213548,2,True,3.18
3063,102.16883550216883,2,True,3.2066666666666666
3064,102.2022022022022,2,True,3.2066666666666666
3065,102.23556890223557,2,True,3.2
3066,102.26893560226894,2,True,3.2066666666666666
3067,102.30230230230231,2,True,3.2133333333333334
3068,102.33566900233568,2,True,3.2266666666666666
3069,102.36903570236903,2,True,3.2333333333333334
3070,102.4024024024024,2,True,3.2533333333333334
3071,102.43576910243577,2,True,3.2533333333333334
3072,102.46913580246914,2,True,3.2533333333333334
3073,102.50250250250251,2,True,3.2666666666666666
3074,102.53586920253588,1,True,3.28
3075,102.56923590256925,1,True,3.2866666666666666
3076,102.6026026026026,1,True,3.3
3077,102.63596930263597,1,True,3.3
3078,102.66933600266934,1,True,3.3066666666666666
3079,102.70270270270271,1,True,3.32
3080,102.73606940273608,1,True,3.3133333333333335
3081,102.76943610276945,1,True,3.3066666666666666
3082,102.8028028028028,1,True,3.3
3083,102.83616950283617,1,True,3.3133333333333335
3084,102.86953620286954,1,True,3.32
3085,102.90290290290291,1,True,3.3133333333333335
3086,102.93626960293628,1,True,3.3133333333333335
3087,102.96963630296965,3,True,3.3066666666666666
3088,103.003003003003,3,True,3.3
3089,103.03636970303637,2,True,3.2933333333333334
3090,103.06973640306974,3,True,3.2933333333333334
3091,103.10310310310311,3,True,3.3066666666666666
3092,103.13646980313648,2,True,3.3133333333333335
3093,103.16983650316985,2,True,3.32
3094,103.2032032032032,2,True,3.34
3095,103.23656990323657,2,True,3.36
3096,103.26993660326994,2,True,3.38
3097,103.30330330330331,2,True,3.38
3098,103.33667000333668,2,True,3.3733333333333335
3099,103.37003670337005,2,True,3.3666666666666667
3100,103.4034034034034,2,True,3.3533333333333335
3101,103.43677010343677,2,True,3.3666666666666667
3102,103.47013680347014,2,True,3.3666666666666667
3103,103.50350350350351,2,True,3.3733333333333335
3104,103.53687020353688,2,True,3.38
3105,103.57023690357025,2,True,3.38
3106,103.6036036036036,2,True,3.4066666666666667
3107,103.63697030363697,4,True,3.42
3108,103.67033700367034,3,True,3.433333333333333
3109,103.70370370370371,2,True,3.4266666666666667
3110,103.73707040373708,2,True,3.44
3111,103.77043710377045,4,True,3.453333333333333
3112,103.8038038038038,4,True,3.46
3113,103.83717050383717,4,True,3.473333333333333
3114,103.87053720387054,3,True,3.486666666666667
3115,103.90390390390391,4,True,3.506666666666667
3116,103.93727060393728,5,True,3.526666666666667
3117,103.97063730397065,3,True,3.533333333333333
3118,104.004004004004,5,True,3.54
3119,104.03737070403737,4,True,3.54
3120,104.07073740407074,5,True,3.546666666666667
3121,104.10410410410411,3,True,3.546666666666667
3122,104.13747080413748,3,True,3.546666666666667
3123,104.17083750417085,3,True,3.533333333333333
3124,104.2042042042042,4,True,3.526666666666667
3125,104.23757090423757,3,True,3.52
3126,104.27093760427094,5,True,3.513333333333333
3127,104.30430430430431,3,True,3.513333333333333
3128,104.33767100433768,2,True,3.52
3129,104.37103770437105,3,True,3.54
3130,104.4044044044044,4,True,3.546666666666667
3131,104.43777110443777,1,True,3.546666666666667
3132,104.47113780447114,1,True,3.5533333333333332
3133,104.50450450450451,2,True,3.5533333333333332
3134,104.53787120453788,2,True,3.56
3135,104.57123790457125,4,True,3.5733333333333333
3136,104.6046046046046,4,True,3.58
3137,104.63797130463797,8,True,3.5866666666666664
3138,104.67133800467134,4,True,3.6
3139,104.70470470470471,3,True,3.6133333333333333
3140,104.73807140473808,5,True,3.6266666666666665
3141,104.77143810477145,6,True,3.64
3142,104.8048048048048,7,True,3.66
3143,104.83817150483817,5,True,3.68
3144,104.87153820487154,7,True,3.6933333333333334
3145,104.90490490490491,4,True,3.7066666666666666
3146,104.93827160493828,5,True,3.7333333333333334
3147,104.97163830497165,6,True,3.7466666666666666
3148,105.005005005005,6,True,3.76
3149,105.03837170503837,5,True,3.78
3150,105.07173840507174,7,True,3.8066666666666666
3151,105.10510510510511,4,True,3.8333333333333335
3152,105.13847180513848,6,True,3.86
3153,105.17183850517185,7,True,3.8866666666666667
3154,105.2052052052052,5,True,3.9133333333333336
3155,105.23857190523857,4,True,3.933333333333333
3156,105.27193860527194,5,True,3.96
3157,105.30530530530531,6,True,3.98
3158,105.33867200533868,6,True,4.0
3159,105.37203870537205,3,True,4.033333333333333
3160,105.4054054054054,5,True,4.06
3161,105.43877210543877,4,True,4.08
3162,105.47213880547214,4,True,4.1
3163,105.50550550550551,4,True,4.1066666666666665
3164,105.53887220553888,4,True,4.12
3165,105.57223890557225,6,True,4.133333333333334
3166,105.6056056056056,5,True,4.14
3167,105.63897230563897,5,True,4.153333333333333
3168,105.67233900567234,7,True,4.18
3169,105.70570570570571,8,True,4.206666666666667
3170,105.73907240573908,7,True,4.22
3171,105.77243910577245,4,True,4.24
3172,105.8058058058058,4,True,4.26
3173,105.83917250583917,3,True,4.28
3174,105.87253920587254,3,True,4.293333333333333
3175,105.90590590590591,6,True,4.3133333333333335
3176,105.93927260593928,4,True,4.326666666666667
3177,105.97263930597265,5,True,4.34
3178,106.006006006006,5,True,4.3533333333333335
3179,106.03937270603937,6,True,4.366666666666666
3180,106.07273940607274,8,True,4.386666666666667
3181,106.10610610610611,6,True,4.406666666666666
